2011-02-17 00:00,30.867,31.638,30.847,31.638,278
2011-02-18 00:00,32.438,32.458,32.327,32.328,7
2011-02-21 00:00,33.657,33.678,33.617,33.668,5
2011-02-22 00:00,33.068,33.428,32.407,33.168,450
2011-02-23 00:00,33.308,33.428,32.978,33.428,131
2011-02-25 00:00,32.907,33.108,32.527,33.037,667
2011-02-28 00:00,33.817,33.878,33.777,33.817,5
2011-03-01 00:00,34.228,34.428,34.177,34.258,107
2011-03-03 00:00,34.334,34.584,34.033,34.044,100
2011-03-04 00:00,34.914,35.324,34.873,35.263,157
